product_id,product_name,category,price
225760,Product_25760,Electronics,10275
225761,Product_25761,Accessories,39734
225762,Product_25762,Sports,16741
225763,Product_25763,Clothing,43856
225764,Product_25764,Sports,27058
225765,Product_25765,Clothing,36081
225766,Product_25766,Accessories,2263
225767,Product_25767,Electronics,48205
225768,Product_25768,Clothing,46071
225769,Product_25769,Sports,8526
225770,Product_25770,Sports,11616
225771,Product_25771,Electronics,7432
225772,Product_25772,Electronics,46810
225773,Product_25773,Sports,5823
225774,Product_25774,Sports,36741
225775,Product_25775,Home,31022
225776,Product_25776,Sports,9257
225777,Product_25777,Accessories,22189
225778,Product_25778,Accessories,29699
225779,Product_25779,Sports,35395
225780,Product_25780,Electronics,14370
225781,Product_25781,Clothing,36223
225782,Product_25782,Clothing,49476
225783,Product_25783,Electronics,12200
225784,Product_25784,Accessories,38805
225785,Product_25785,Accessories,42056
225786,Product_25786,Electronics,43175
225787,Product_25787,Electronics,36003
225788,Product_25788,Accessories,15576
225789,Product_25789,Clothing,15143
225790,Product_25790,Sports,31891
225791,Product_25791,Electronics,13480
225792,Product_25792,Clothing,37449
225793,Product_25793,Accessories,37454
225794,Product_25794,Accessories,5509
225795,Product_25795,Home,38093
225796,Product_25796,Clothing,30183
225797,Product_25797,Sports,23750
225798,Product_25798,Clothing,39933
225799,Product_25799,Electronics,39862
225800,Product_25800,Clothing,42902
225801,Product_25801,Clothing,47915
225802,Product_25802,Accessories,4808
225803,Product_25803,Home,17876
225804,Product_25804,Sports,33028
225805,Product_25805,Home,12317
225806,Product_25806,Sports,30743
225807,Product_25807,Sports,32021
225808,Product_25808,Clothing,18598
225809,Product_25809,Electronics,16828
225810,Product_25810,Home,7974
225811,Product_25811,Clothing,42389
225812,Product_25812,Electronics,39227
225813,Product_25813,Sports,44959
225814,Product_25814,Electronics,10600
225815,Product_25815,Sports,24532
225816,Product_25816,Electronics,9320
225817,Product_25817,Home,9252
225818,Product_25818,Sports,19389
225819,Product_25819,Accessories,13881
225820,Product_25820,Sports,33827
225821,Product_25821,Electronics,7048
225822,Product_25822,Clothing,28226
225823,Product_25823,Electronics,14810
225824,Product_25824,Sports,2411
225825,Product_25825,Clothing,31671
225826,Product_25826,Clothing,39192
225827,Product_25827,Accessories,48636
225828,Product_25828,Electronics,49528
225829,Product_25829,Clothing,47252
225830,Product_25830,Home,29678
225831,Product_25831,Sports,40800
225832,Product_25832,Electronics,4976
225833,Product_25833,Electronics,49499
225834,Product_25834,Electronics,32768
225835,Product_25835,Sports,15038
225836,Product_25836,Clothing,39868
225837,Product_25837,Sports,13809
225838,Product_25838,Electronics,48072
225839,Product_25839,Home,47231
225840,Product_25840,Sports,32162
225841,Product_25841,Clothing,32140
225842,Product_25842,Electronics,25677
225843,Product_25843,Accessories,31188
225844,Product_25844,Clothing,2377
225845,Product_25845,Electronics,7738
225846,Product_25846,Sports,21489
225847,Product_25847,Electronics,25790
225848,Product_25848,Electronics,38760
225849,Product_25849,Electronics,34413
225850,Product_25850,Accessories,2354
225851,Product_25851,Clothing,24028
225852,Product_25852,Sports,48398
225853,Product_25853,Clothing,5956
225854,Product_25854,Clothing,28944
225855,Product_25855,Home,26281
225856,Product_25856,Accessories,41436
225857,Product_25857,Electronics,37906
225858,Product_25858,Electronics,47206
225859,Product_25859,Home,49034
225860,Product_25860,Clothing,5474
225861,Product_25861,Sports,13926
225862,Product_25862,Accessories,21760
225863,Product_25863,Clothing,28051
225864,Product_25864,Electronics,37589
225865,Product_25865,Home,31785
225866,Product_25866,Sports,33134
225867,Product_25867,Accessories,6316
225868,Product_25868,Accessories,40977
225869,Product_25869,Electronics,48143
225870,Product_25870,Electronics,4692
225871,Product_25871,Home,43740
225872,Product_25872,Home,756
225873,Product_25873,Clothing,3216
225874,Product_25874,Home,45115
225875,Product_25875,Sports,14172
225876,Product_25876,Sports,22699
225877,Product_25877,Clothing,31837
225878,Product_25878,Electronics,21056
225879,Product_25879,Accessories,34386
225880,Product_25880,Accessories,22850
225881,Product_25881,Sports,40239
225882,Product_25882,Electronics,12948
225883,Product_25883,Sports,12093
225884,Product_25884,Home,32110
225885,Product_25885,Electronics,49884
225886,Product_25886,Electronics,7545
225887,Product_25887,Accessories,34335
225888,Product_25888,Electronics,21366
225889,Product_25889,Home,7447
225890,Product_25890,Accessories,13872
225891,Product_25891,Sports,11215
225892,Product_25892,Clothing,19547
225893,Product_25893,Sports,18069
225894,Product_25894,Clothing,458
225895,Product_25895,Home,14778
225896,Product_25896,Accessories,33347
225897,Product_25897,Electronics,38916
225898,Product_25898,Clothing,39654
225899,Product_25899,Accessories,28556
225900,Product_25900,Sports,10430
225901,Product_25901,Clothing,22837
225902,Product_25902,Accessories,7901
225903,Product_25903,Electronics,32051
225904,Product_25904,Electronics,10907
225905,Product_25905,Accessories,39142
225906,Product_25906,Home,8568
225907,Product_25907,Electronics,25566
225908,Product_25908,Electronics,47455
225909,Product_25909,Clothing,31758
225910,Product_25910,Sports,21173
225911,Product_25911,Home,8129
225912,Product_25912,Home,36000
225913,Product_25913,Clothing,6155
225914,Product_25914,Sports,8122
225915,Product_25915,Home,44325
225916,Product_25916,Electronics,25370
225917,Product_25917,Sports,49294
225918,Product_25918,Accessories,12884
225919,Product_25919,Clothing,46408
225920,Product_25920,Clothing,7444
225921,Product_25921,Home,26322
225922,Product_25922,Clothing,19102
225923,Product_25923,Accessories,3902
225924,Product_25924,Clothing,24338
225925,Product_25925,Accessories,26434
225926,Product_25926,Home,2495
225927,Product_25927,Sports,35070
225928,Product_25928,Accessories,20889
225929,Product_25929,Accessories,37108
225930,Product_25930,Sports,12843
225931,Product_25931,Home,9194
225932,Product_25932,Clothing,32096
225933,Product_25933,Clothing,43826
225934,Product_25934,Electronics,18716
225935,Product_25935,Clothing,36848
225936,Product_25936,Clothing,12610
225937,Product_25937,Accessories,42043
225938,Product_25938,Home,4675
225939,Product_25939,Home,47076
225940,Product_25940,Clothing,21299
225941,Product_25941,Electronics,34591
225942,Product_25942,Home,44356
225943,Product_25943,Accessories,28132
225944,Product_25944,Electronics,25420
225945,Product_25945,Home,29764
225946,Product_25946,Sports,44316
225947,Product_25947,Sports,44456
225948,Product_25948,Home,9660
225949,Product_25949,Clothing,18856
225950,Product_25950,Home,26583
225951,Product_25951,Accessories,48127
225952,Product_25952,Electronics,35644
225953,Product_25953,Home,25764
225954,Product_25954,Sports,7677
225955,Product_25955,Electronics,136
225956,Product_25956,Accessories,47037
225957,Product_25957,Home,39903
225958,Product_25958,Accessories,36799
225959,Product_25959,Accessories,15974
225960,Product_25960,Clothing,29499
225961,Product_25961,Accessories,46633
225962,Product_25962,Electronics,48589
225963,Product_25963,Home,7975
225964,Product_25964,Clothing,39233
225965,Product_25965,Sports,8975
225966,Product_25966,Accessories,7463
225967,Product_25967,Sports,2041
225968,Product_25968,Electronics,36378
225969,Product_25969,Clothing,43086
225970,Product_25970,Electronics,18103
225971,Product_25971,Accessories,25337
225972,Product_25972,Home,36365
225973,Product_25973,Accessories,5802
225974,Product_25974,Clothing,41145
225975,Product_25975,Clothing,13027
225976,Product_25976,Sports,48492
225977,Product_25977,Sports,14888
225978,Product_25978,Sports,48248
225979,Product_25979,Electronics,40665
225980,Product_25980,Home,47033
225981,Product_25981,Electronics,27420
225982,Product_25982,Sports,26278
225983,Product_25983,Sports,8579
225984,Product_25984,Clothing,11918
225985,Product_25985,Accessories,38100
225986,Product_25986,Home,28897
225987,Product_25987,Accessories,22954
225988,Product_25988,Electronics,15628
225989,Product_25989,Sports,38196
225990,Product_25990,Accessories,40843
225991,Product_25991,Accessories,40289
225992,Product_25992,Electronics,33934
225993,Product_25993,Accessories,6988
225994,Product_25994,Accessories,14444
225995,Product_25995,Electronics,6519
225996,Product_25996,Electronics,34178
225997,Product_25997,Clothing,1130
225998,Product_25998,Electronics,14478
225999,Product_25999,Sports,13453
226000,Product_26000,Home,34419
226001,Product_26001,Clothing,9806
226002,Product_26002,Clothing,22590
226003,Product_26003,Electronics,31967
226004,Product_26004,Home,4323
226005,Product_26005,Electronics,44227
226006,Product_26006,Sports,25542
226007,Product_26007,Electronics,14630
226008,Product_26008,Clothing,11067
226009,Product_26009,Sports,42587
226010,Product_26010,Accessories,6659
226011,Product_26011,Sports,16904
226012,Product_26012,Electronics,43790
226013,Product_26013,Accessories,33951
226014,Product_26014,Sports,6150
226015,Product_26015,Home,6697
226016,Product_26016,Accessories,14166
226017,Product_26017,Clothing,14545
226018,Product_26018,Accessories,36308
226019,Product_26019,Sports,27843
226020,Product_26020,Clothing,48597
226021,Product_26021,Clothing,10513
226022,Product_26022,Home,14668
226023,Product_26023,Clothing,34467
226024,Product_26024,Sports,49171
226025,Product_26025,Accessories,20992
226026,Product_26026,Home,38745
226027,Product_26027,Sports,36989
226028,Product_26028,Clothing,46840
226029,Product_26029,Home,48566
226030,Product_26030,Sports,7618
226031,Product_26031,Accessories,16251
226032,Product_26032,Electronics,17529
226033,Product_26033,Home,27647
226034,Product_26034,Sports,15710
226035,Product_26035,Clothing,44658
226036,Product_26036,Sports,37903
226037,Product_26037,Accessories,9127
226038,Product_26038,Home,3555
226039,Product_26039,Electronics,3275
226040,Product_26040,Sports,25307
226041,Product_26041,Home,34670
226042,Product_26042,Sports,23964
226043,Product_26043,Clothing,31141
226044,Product_26044,Electronics,45872
226045,Product_26045,Clothing,42384
226046,Product_26046,Accessories,21673
226047,Product_26047,Sports,35107
226048,Product_26048,Home,14729
226049,Product_26049,Clothing,32994
226050,Product_26050,Sports,34101
226051,Product_26051,Accessories,31687
226052,Product_26052,Home,2141
226053,Product_26053,Home,22588
226054,Product_26054,Accessories,39132
226055,Product_26055,Sports,1225
226056,Product_26056,Clothing,32739
226057,Product_26057,Sports,48047
226058,Product_26058,Clothing,374
226059,Product_26059,Clothing,24258
226060,Product_26060,Accessories,42120
226061,Product_26061,Electronics,18844
226062,Product_26062,Electronics,5297
226063,Product_26063,Home,15401
226064,Product_26064,Electronics,20840
226065,Product_26065,Clothing,42342
226066,Product_26066,Clothing,4479
226067,Product_26067,Accessories,8651
226068,Product_26068,Electronics,41105
226069,Product_26069,Sports,35160
226070,Product_26070,Accessories,11034
226071,Product_26071,Clothing,48592
226072,Product_26072,Electronics,29050
226073,Product_26073,Home,38620
226074,Product_26074,Clothing,7923
226075,Product_26075,Home,5253
226076,Product_26076,Sports,37463
226077,Product_26077,Home,16282
226078,Product_26078,Electronics,40832
226079,Product_26079,Clothing,33313
226080,Product_26080,Home,19359
226081,Product_26081,Sports,13766
226082,Product_26082,Electronics,22344
226083,Product_26083,Sports,36322
226084,Product_26084,Accessories,9218
226085,Product_26085,Electronics,40017
226086,Product_26086,Electronics,15486
226087,Product_26087,Clothing,9455
226088,Product_26088,Home,28030
226089,Product_26089,Home,4267
226090,Product_26090,Electronics,12209
226091,Product_26091,Clothing,27883
226092,Product_26092,Home,37405
226093,Product_26093,Home,44241
226094,Product_26094,Home,41394
226095,Product_26095,Sports,26414
226096,Product_26096,Clothing,13652
226097,Product_26097,Home,26594
226098,Product_26098,Clothing,36991
226099,Product_26099,Clothing,6030
226100,Product_26100,Home,43004
226101,Product_26101,Electronics,46492
226102,Product_26102,Clothing,15386
226103,Product_26103,Home,8729
226104,Product_26104,Sports,14697
226105,Product_26105,Accessories,920
226106,Product_26106,Electronics,25075
226107,Product_26107,Sports,9806
226108,Product_26108,Clothing,33297
226109,Product_26109,Sports,27371
226110,Product_26110,Sports,36329
226111,Product_26111,Home,6508
226112,Product_26112,Clothing,24572
226113,Product_26113,Sports,45569
226114,Product_26114,Home,26417
226115,Product_26115,Clothing,28569
226116,Product_26116,Home,8045
226117,Product_26117,Sports,2773
226118,Product_26118,Sports,40651
226119,Product_26119,Home,40047
226120,Product_26120,Electronics,11918
226121,Product_26121,Sports,29417
226122,Product_26122,Electronics,41693
226123,Product_26123,Sports,19187
226124,Product_26124,Accessories,26149
226125,Product_26125,Sports,45633
226126,Product_26126,Accessories,39118
226127,Product_26127,Home,11864
226128,Product_26128,Sports,1668
226129,Product_26129,Electronics,38580
226130,Product_26130,Sports,6894
226131,Product_26131,Clothing,21816
226132,Product_26132,Sports,32385
226133,Product_26133,Sports,5666
226134,Product_26134,Home,18951
226135,Product_26135,Electronics,14506
226136,Product_26136,Sports,24141
226137,Product_26137,Clothing,3736
226138,Product_26138,Electronics,36879
226139,Product_26139,Clothing,25790
226140,Product_26140,Clothing,44511
226141,Product_26141,Home,33172
226142,Product_26142,Accessories,36161
226143,Product_26143,Clothing,3915
226144,Product_26144,Electronics,40700
226145,Product_26145,Clothing,2340
226146,Product_26146,Accessories,10300
226147,Product_26147,Accessories,29219
226148,Product_26148,Accessories,653
226149,Product_26149,Sports,49362
226150,Product_26150,Accessories,48705
226151,Product_26151,Clothing,21813
226152,Product_26152,Accessories,25909
226153,Product_26153,Clothing,44025
226154,Product_26154,Clothing,42309
226155,Product_26155,Accessories,28314
226156,Product_26156,Sports,11797
226157,Product_26157,Sports,11565
226158,Product_26158,Clothing,45549
226159,Product_26159,Home,28860
226160,Product_26160,Clothing,40653
226161,Product_26161,Home,11363
226162,Product_26162,Accessories,44498
226163,Product_26163,Clothing,36750
226164,Product_26164,Sports,13964
226165,Product_26165,Accessories,3284
226166,Product_26166,Clothing,45886
226167,Product_26167,Home,1418
226168,Product_26168,Clothing,16531
226169,Product_26169,Home,49318
226170,Product_26170,Home,5653
226171,Product_26171,Sports,2424
226172,Product_26172,Accessories,36135
226173,Product_26173,Sports,31979
226174,Product_26174,Electronics,18724
226175,Product_26175,Clothing,34381
226176,Product_26176,Electronics,24295
226177,Product_26177,Home,24256
226178,Product_26178,Accessories,9326
226179,Product_26179,Accessories,14192
226180,Product_26180,Home,20613
226181,Product_26181,Accessories,44367
226182,Product_26182,Electronics,48038
226183,Product_26183,Clothing,36970
226184,Product_26184,Clothing,32887
226185,Product_26185,Accessories,19105
226186,Product_26186,Electronics,16557
226187,Product_26187,Home,15897
226188,Product_26188,Sports,16514
226189,Product_26189,Accessories,40301
226190,Product_26190,Clothing,6094
226191,Product_26191,Electronics,44790
226192,Product_26192,Sports,6487
226193,Product_26193,Accessories,21978
226194,Product_26194,Accessories,16815
226195,Product_26195,Home,49401
226196,Product_26196,Electronics,22833
226197,Product_26197,Accessories,38887
226198,Product_26198,Sports,15323
226199,Product_26199,Clothing,1868
226200,Product_26200,Home,11223
226201,Product_26201,Accessories,23435
226202,Product_26202,Sports,6953
226203,Product_26203,Sports,45385
226204,Product_26204,Clothing,9631
226205,Product_26205,Electronics,43389
226206,Product_26206,Home,46690
226207,Product_26207,Accessories,26716
226208,Product_26208,Electronics,17092
226209,Product_26209,Electronics,42796
226210,Product_26210,Sports,42632
226211,Product_26211,Home,9744
226212,Product_26212,Sports,8287
226213,Product_26213,Home,32293
226214,Product_26214,Clothing,20112
226215,Product_26215,Accessories,1662
226216,Product_26216,Home,4185
226217,Product_26217,Sports,1389
226218,Product_26218,Electronics,36077
226219,Product_26219,Sports,35451
226220,Product_26220,Electronics,39329
226221,Product_26221,Clothing,42370
226222,Product_26222,Sports,37765
226223,Product_26223,Home,23621
226224,Product_26224,Sports,42875
226225,Product_26225,Home,41492
226226,Product_26226,Clothing,13915
226227,Product_26227,Clothing,22605
226228,Product_26228,Accessories,38883
226229,Product_26229,Sports,43463
226230,Product_26230,Home,35662
226231,Product_26231,Sports,47002
226232,Product_26232,Electronics,39731
226233,Product_26233,Electronics,31534
226234,Product_26234,Clothing,41281
226235,Product_26235,Electronics,38632
226236,Product_26236,Clothing,33523
226237,Product_26237,Accessories,35255
226238,Product_26238,Home,5503
226239,Product_26239,Clothing,45077
226240,Product_26240,Accessories,10396
226241,Product_26241,Accessories,3164
226242,Product_26242,Sports,2678
226243,Product_26243,Accessories,43681
226244,Product_26244,Sports,20194
226245,Product_26245,Electronics,1567
226246,Product_26246,Clothing,10102
226247,Product_26247,Electronics,37735
226248,Product_26248,Sports,49196
226249,Product_26249,Home,5610
226250,Product_26250,Home,48890
226251,Product_26251,Accessories,16603
226252,Product_26252,Electronics,1038
226253,Product_26253,Clothing,19228
226254,Product_26254,Home,15898
226255,Product_26255,Electronics,42182
226256,Product_26256,Accessories,13816
226257,Product_26257,Accessories,29341
226258,Product_26258,Sports,18883
226259,Product_26259,Electronics,11605
226260,Product_26260,Sports,19471
226261,Product_26261,Accessories,5913
226262,Product_26262,Sports,19772
226263,Product_26263,Electronics,11766
226264,Product_26264,Electronics,37511
226265,Product_26265,Sports,27633
226266,Product_26266,Clothing,30720
226267,Product_26267,Accessories,23054
226268,Product_26268,Clothing,17505
226269,Product_26269,Accessories,17262
226270,Product_26270,Electronics,8702
226271,Product_26271,Accessories,18633
226272,Product_26272,Electronics,41507
226273,Product_26273,Clothing,20379
226274,Product_26274,Sports,19356
226275,Product_26275,Sports,43502
226276,Product_26276,Home,2925
226277,Product_26277,Electronics,12917
226278,Product_26278,Sports,40183
226279,Product_26279,Electronics,21538
226280,Product_26280,Accessories,6370
226281,Product_26281,Home,9644
226282,Product_26282,Clothing,49202
226283,Product_26283,Electronics,3549
226284,Product_26284,Electronics,438
226285,Product_26285,Accessories,22599
226286,Product_26286,Electronics,25154
226287,Product_26287,Clothing,40072
226288,Product_26288,Home,44915
226289,Product_26289,Accessories,19677
226290,Product_26290,Clothing,17910
226291,Product_26291,Electronics,35696
226292,Product_26292,Sports,44326
226293,Product_26293,Sports,218
226294,Product_26294,Electronics,47105
226295,Product_26295,Electronics,19091
226296,Product_26296,Electronics,6787
226297,Product_26297,Accessories,19399
226298,Product_26298,Home,21077
226299,Product_26299,Home,30798
226300,Product_26300,Clothing,17712
226301,Product_26301,Electronics,41042
226302,Product_26302,Electronics,47726
226303,Product_26303,Accessories,34720
226304,Product_26304,Electronics,9549
226305,Product_26305,Electronics,18578
226306,Product_26306,Sports,8578
226307,Product_26307,Electronics,36775
226308,Product_26308,Accessories,18312
226309,Product_26309,Accessories,20920
226310,Product_26310,Sports,8120
226311,Product_26311,Home,16640
226312,Product_26312,Clothing,38814
226313,Product_26313,Electronics,7108
226314,Product_26314,Electronics,6594
226315,Product_26315,Clothing,4245
226316,Product_26316,Electronics,13018
226317,Product_26317,Sports,37718
226318,Product_26318,Sports,10889
226319,Product_26319,Home,40157
226320,Product_26320,Accessories,1882
226321,Product_26321,Sports,35742
226322,Product_26322,Sports,35653
226323,Product_26323,Electronics,11234
226324,Product_26324,Electronics,43113
226325,Product_26325,Clothing,7696
226326,Product_26326,Home,17581
226327,Product_26327,Clothing,7444
226328,Product_26328,Home,41764
226329,Product_26329,Clothing,31109
226330,Product_26330,Clothing,31806
226331,Product_26331,Home,3690
226332,Product_26332,Home,44585
226333,Product_26333,Electronics,44331
226334,Product_26334,Clothing,36456
226335,Product_26335,Clothing,6656
226336,Product_26336,Clothing,18425
226337,Product_26337,Clothing,6801
226338,Product_26338,Home,16436
226339,Product_26339,Electronics,19922
226340,Product_26340,Clothing,13389
226341,Product_26341,Electronics,35563
226342,Product_26342,Accessories,38685
226343,Product_26343,Clothing,33218
226344,Product_26344,Sports,21619
226345,Product_26345,Electronics,46340
226346,Product_26346,Sports,37631
226347,Product_26347,Electronics,42587
226348,Product_26348,Electronics,34241
226349,Product_26349,Clothing,17856
226350,Product_26350,Home,38138
226351,Product_26351,Electronics,24095
226352,Product_26352,Home,44816
226353,Product_26353,Accessories,49331
226354,Product_26354,Electronics,49961
226355,Product_26355,Accessories,27512
226356,Product_26356,Home,4324
226357,Product_26357,Accessories,22678
226358,Product_26358,Clothing,40349
226359,Product_26359,Clothing,42281
226360,Product_26360,Electronics,31780
226361,Product_26361,Home,2069
226362,Product_26362,Electronics,16089
226363,Product_26363,Home,22853
226364,Product_26364,Sports,3666
226365,Product_26365,Sports,37551
226366,Product_26366,Clothing,3233
226367,Product_26367,Sports,41840
226368,Product_26368,Home,42793
226369,Product_26369,Home,7192
226370,Product_26370,Accessories,29824
226371,Product_26371,Clothing,39846
226372,Product_26372,Electronics,45017
226373,Product_26373,Clothing,21300
226374,Product_26374,Electronics,8245
226375,Product_26375,Home,33826
226376,Product_26376,Clothing,7879
226377,Product_26377,Clothing,34596
226378,Product_26378,Sports,7746
226379,Product_26379,Electronics,37142
226380,Product_26380,Home,23525
226381,Product_26381,Electronics,40705
226382,Product_26382,Sports,4923
226383,Product_26383,Accessories,9116
226384,Product_26384,Clothing,23396
226385,Product_26385,Clothing,40517
226386,Product_26386,Clothing,4454
226387,Product_26387,Sports,19326
226388,Product_26388,Home,35017
226389,Product_26389,Electronics,28209
226390,Product_26390,Sports,48427
226391,Product_26391,Accessories,33949
226392,Product_26392,Sports,1978
226393,Product_26393,Accessories,18952
226394,Product_26394,Accessories,3776
226395,Product_26395,Clothing,15633
226396,Product_26396,Home,30606
226397,Product_26397,Accessories,8201
226398,Product_26398,Sports,39482
226399,Product_26399,Clothing,30009
226400,Product_26400,Sports,41208
226401,Product_26401,Clothing,20406
226402,Product_26402,Clothing,39169
226403,Product_26403,Sports,10866
226404,Product_26404,Sports,606
226405,Product_26405,Electronics,14791
226406,Product_26406,Home,5206
226407,Product_26407,Home,47691
226408,Product_26408,Sports,16109
226409,Product_26409,Electronics,8291
226410,Product_26410,Home,22154
226411,Product_26411,Accessories,37773
226412,Product_26412,Sports,25805
226413,Product_26413,Home,31433
226414,Product_26414,Accessories,45674
226415,Product_26415,Accessories,25436
226416,Product_26416,Clothing,35134
226417,Product_26417,Sports,3049
226418,Product_26418,Sports,41520
226419,Product_26419,Sports,37496
226420,Product_26420,Sports,35369
226421,Product_26421,Home,19573
226422,Product_26422,Home,7824
226423,Product_26423,Accessories,40949
226424,Product_26424,Clothing,26581
226425,Product_26425,Clothing,44854
226426,Product_26426,Home,46177
226427,Product_26427,Clothing,38064
226428,Product_26428,Clothing,25378
226429,Product_26429,Home,20606
226430,Product_26430,Electronics,30074
226431,Product_26431,Clothing,23100
226432,Product_26432,Sports,530
226433,Product_26433,Electronics,6313
226434,Product_26434,Electronics,28489
226435,Product_26435,Sports,44175
226436,Product_26436,Electronics,22174
226437,Product_26437,Sports,15397
226438,Product_26438,Accessories,25293
226439,Product_26439,Accessories,34868
226440,Product_26440,Sports,13100
226441,Product_26441,Clothing,392
226442,Product_26442,Electronics,20295
226443,Product_26443,Home,42308
226444,Product_26444,Sports,26419
226445,Product_26445,Clothing,12598
226446,Product_26446,Home,22026
226447,Product_26447,Accessories,25003
226448,Product_26448,Accessories,16857
226449,Product_26449,Home,702
226450,Product_26450,Sports,22218
226451,Product_26451,Accessories,32777
226452,Product_26452,Clothing,23401
226453,Product_26453,Sports,26941
226454,Product_26454,Clothing,40607
226455,Product_26455,Sports,12802
226456,Product_26456,Sports,8749
226457,Product_26457,Accessories,29013
226458,Product_26458,Sports,35926
226459,Product_26459,Home,33966
226460,Product_26460,Home,19985
226461,Product_26461,Clothing,24648
226462,Product_26462,Accessories,766
226463,Product_26463,Home,9924
226464,Product_26464,Home,41025
226465,Product_26465,Clothing,29253
226466,Product_26466,Home,8909
226467,Product_26467,Accessories,29279
226468,Product_26468,Sports,43699
226469,Product_26469,Home,21258
226470,Product_26470,Electronics,30235
226471,Product_26471,Accessories,9194
226472,Product_26472,Clothing,33971
226473,Product_26473,Sports,25497
226474,Product_26474,Home,15219
226475,Product_26475,Clothing,1590
226476,Product_26476,Home,46709
226477,Product_26477,Accessories,19080
226478,Product_26478,Sports,32656
226479,Product_26479,Home,6436
226480,Product_26480,Home,17423
226481,Product_26481,Home,15607
226482,Product_26482,Home,29199
226483,Product_26483,Home,24120
226484,Product_26484,Electronics,6425
226485,Product_26485,Clothing,47359
226486,Product_26486,Electronics,47950
226487,Product_26487,Accessories,17908
226488,Product_26488,Electronics,10759
226489,Product_26489,Clothing,12032
226490,Product_26490,Sports,7490
226491,Product_26491,Home,48802
226492,Product_26492,Sports,47181
226493,Product_26493,Sports,3487
226494,Product_26494,Accessories,9408
226495,Product_26495,Sports,4445
226496,Product_26496,Clothing,27965
226497,Product_26497,Electronics,26083
226498,Product_26498,Home,17410
226499,Product_26499,Electronics,10093
226500,Product_26500,Home,5660
226501,Product_26501,Clothing,7345
226502,Product_26502,Clothing,8690
226503,Product_26503,Electronics,22013
226504,Product_26504,Accessories,5250
226505,Product_26505,Home,43797
226506,Product_26506,Electronics,31901
226507,Product_26507,Electronics,41219
226508,Product_26508,Home,14262
226509,Product_26509,Home,33508
226510,Product_26510,Accessories,34396
226511,Product_26511,Home,47331
226512,Product_26512,Electronics,4357
226513,Product_26513,Clothing,10157
226514,Product_26514,Sports,2781
226515,Product_26515,Accessories,14928
226516,Product_26516,Sports,35413
226517,Product_26517,Accessories,30934
226518,Product_26518,Home,2809
226519,Product_26519,Home,34299
226520,Product_26520,Accessories,22108
226521,Product_26521,Clothing,20400
226522,Product_26522,Clothing,20535
226523,Product_26523,Accessories,9730
226524,Product_26524,Sports,49064
226525,Product_26525,Clothing,9202
226526,Product_26526,Home,41338
226527,Product_26527,Sports,24276
226528,Product_26528,Home,24803
226529,Product_26529,Electronics,23358
226530,Product_26530,Sports,44148
226531,Product_26531,Clothing,26607
226532,Product_26532,Sports,6652
226533,Product_26533,Clothing,26063
226534,Product_26534,Home,21197
226535,Product_26535,Accessories,41959
226536,Product_26536,Clothing,25485
226537,Product_26537,Sports,23995
226538,Product_26538,Clothing,4510
226539,Product_26539,Electronics,10635
226540,Product_26540,Home,5562
226541,Product_26541,Clothing,9879
226542,Product_26542,Accessories,42275
226543,Product_26543,Sports,6305
226544,Product_26544,Sports,14486
226545,Product_26545,Clothing,41186
226546,Product_26546,Sports,44624
226547,Product_26547,Accessories,29445
226548,Product_26548,Electronics,22528
226549,Product_26549,Clothing,31720
226550,Product_26550,Sports,43868
226551,Product_26551,Accessories,15107
226552,Product_26552,Accessories,34204
226553,Product_26553,Home,5591
226554,Product_26554,Clothing,7645
226555,Product_26555,Sports,4344
226556,Product_26556,Clothing,27132
226557,Product_26557,Sports,29149
226558,Product_26558,Electronics,40787
226559,Product_26559,Accessories,10416
226560,Product_26560,Clothing,38679
226561,Product_26561,Sports,43629
226562,Product_26562,Accessories,8327
226563,Product_26563,Clothing,43234
226564,Product_26564,Clothing,30933
226565,Product_26565,Home,15423
226566,Product_26566,Home,16916
226567,Product_26567,Sports,31327
226568,Product_26568,Electronics,13727
226569,Product_26569,Electronics,11920
226570,Product_26570,Clothing,22008
226571,Product_26571,Accessories,43996
226572,Product_26572,Accessories,49419
226573,Product_26573,Sports,10360
226574,Product_26574,Sports,20057
226575,Product_26575,Clothing,16882
226576,Product_26576,Electronics,3568
226577,Product_26577,Accessories,29291
226578,Product_26578,Clothing,1399
226579,Product_26579,Accessories,43534
226580,Product_26580,Home,44989
226581,Product_26581,Accessories,20060
226582,Product_26582,Clothing,31404
226583,Product_26583,Home,21253
226584,Product_26584,Electronics,10334
226585,Product_26585,Clothing,39602
226586,Product_26586,Clothing,18864
226587,Product_26587,Sports,41096
226588,Product_26588,Clothing,2283
226589,Product_26589,Clothing,11203
226590,Product_26590,Clothing,29407
226591,Product_26591,Home,13652
226592,Product_26592,Electronics,27817
226593,Product_26593,Clothing,23394
226594,Product_26594,Electronics,19980
226595,Product_26595,Electronics,9071
226596,Product_26596,Clothing,44682
226597,Product_26597,Home,27314
226598,Product_26598,Accessories,38124
226599,Product_26599,Sports,37599
226600,Product_26600,Accessories,17332
226601,Product_26601,Sports,18832
226602,Product_26602,Accessories,42014
226603,Product_26603,Accessories,1644
226604,Product_26604,Sports,43693
226605,Product_26605,Clothing,24801
226606,Product_26606,Sports,9061
226607,Product_26607,Electronics,1788
226608,Product_26608,Accessories,3865
226609,Product_26609,Clothing,10257
226610,Product_26610,Accessories,44522
226611,Product_26611,Home,17773
