usage_id,customer_id,usage_time,data_mb,app_type
U2409,977,2026-02-13 03:22:01.459217,76.45,Browsing
U2410,200,2026-03-09 12:02:48.091584,181.32,Instagram
U2411,853,2026-01-24 06:02:34.085410,469.4,Netflix
U2412,738,2026-03-09 08:42:36.484294,84.53,WhatsApp
U2413,249,2026-03-18 00:04:00.718169,228.4,Netflix
U2414,194,2026-03-08 04:46:31.043983,318.18,WhatsApp
U2415,498,2026-03-30 20:37:49.388782,391.13,Instagram
U2416,704,2026-02-28 01:09:21.842606,320.18,Instagram
U2417,891,2026-03-29 20:18:57.372176,448.96,Instagram
U2418,593,2026-02-09 02:58:40.757257,333.35,YouTube
U2419,338,2026-01-30 21:40:11.326803,71.85,WhatsApp
U2420,178,2026-04-05 02:59:35.775426,497.91,Netflix
U2421,407,2026-03-17 11:22:11.368906,377.0,YouTube
U2422,141,2026-03-13 08:30:08.624236,242.91,Netflix
U2423,775,2026-01-10 20:14:33.703385,485.26,Browsing
U2424,412,2026-01-29 11:49:05.354691,134.24,Netflix
U2425,95,2026-01-28 14:31:42.906107,483.37,Instagram
U2426,326,2026-03-28 07:20:14.481698,485.01,WhatsApp
U2427,745,2026-03-23 11:22:42.778629,52.73,Browsing
U2428,849,2026-03-31 23:44:46.640271,121.7,Instagram
U2429,21,2026-03-13 12:02:32.321147,449.57,Instagram
U2430,181,2026-03-10 23:56:02.875359,208.06,Instagram
U2431,930,2026-03-10 08:47:55.787731,18.56,Browsing
U2432,871,2026-02-17 05:38:01.631879,343.7,Instagram
U2433,260,2026-03-10 19:42:30.307784,54.79,YouTube
U2434,477,2026-03-09 11:01:48.185659,61.59,Instagram
U2435,493,2026-01-26 01:29:10.779203,407.63,Instagram
U2436,141,2026-01-13 17:19:14.454289,70.15,Browsing
U2437,207,2026-02-17 11:40:49.320328,19.97,Instagram
U2438,800,2026-02-10 13:34:23.013094,404.17,Netflix
U2439,848,2026-02-26 02:11:09.499874,75.48,Browsing
U2440,762,2026-03-04 12:27:23.751565,15.96,WhatsApp
U2441,251,2026-02-02 00:00:02.454822,369.18,Netflix
U2442,909,2026-03-28 16:48:49.623504,260.27,Browsing
U2443,823,2026-03-18 12:15:52.423319,62.71,Netflix
U2444,232,2026-02-07 16:43:59.655267,461.27,Instagram
U2445,104,2026-01-30 03:26:48.492707,300.52,WhatsApp
U2446,739,2026-02-03 08:20:04.238280,95.51,Netflix
U2447,486,2026-02-14 19:46:54.697618,351.86,Instagram
U2448,113,2026-03-29 02:43:35.953414,226.17,YouTube
U2449,0,2026-01-31 13:24:36.708663,303.9,WhatsApp
U2450,335,2026-03-27 22:11:38.271902,155.82,YouTube
U2451,751,2026-03-31 23:16:57.245255,208.44,WhatsApp
U2452,557,2026-02-23 04:24:23.169064,417.3,YouTube
U2453,284,2026-01-01 16:32:38.120114,255.59,WhatsApp
U2454,373,2026-02-03 02:25:57.937554,87.03,Netflix
U2455,15,2026-01-29 07:23:19.576255,275.15,WhatsApp
U2456,568,2026-04-04 18:39:15.302496,88.88,YouTube
U2457,807,2026-02-14 03:14:05.362763,462.75,YouTube
U2458,177,2026-03-04 00:58:10.174465,359.55,Browsing
U2459,90,2026-01-08 19:19:57.525998,247.02,Netflix
U2460,306,2026-02-22 22:20:31.323867,89.86,Browsing
U2461,996,2026-01-12 07:21:51.696317,436.91,WhatsApp
U2462,777,2026-02-11 01:07:18.714906,274.03,YouTube
U2463,719,2026-03-16 10:15:15.679403,418.61,Browsing
U2464,465,2026-03-11 11:17:21.967142,347.19,WhatsApp
U2465,105,2026-01-04 16:57:16.020485,363.46,WhatsApp
U2466,250,2026-04-02 00:36:20.006352,244.47,WhatsApp
U2467,379,2026-01-27 10:55:09.766557,364.97,YouTube
U2468,470,2026-04-04 14:11:42.909092,134.82,Browsing
U2469,400,2026-02-13 17:32:31.037985,383.77,WhatsApp
U2470,11,2026-02-17 18:13:01.521659,451.69,YouTube
U2471,313,2026-01-14 12:08:22.008534,155.69,Browsing
U2472,721,2026-03-02 05:50:32.138537,395.27,WhatsApp
U2473,61,2026-01-24 17:15:15.832395,159.57,Instagram
U2474,513,2026-03-28 01:57:54.175496,184.77,Instagram
U2475,232,2026-03-05 18:08:09.835188,400.81,YouTube
U2476,642,2026-03-12 05:34:40.141451,118.9,Instagram
U2477,167,2026-01-31 04:36:53.388154,287.13,WhatsApp
U2478,627,2026-01-23 00:31:09.768111,198.25,WhatsApp
U2479,965,2026-02-03 21:13:12.012563,301.77,Browsing
U2480,489,2026-02-07 13:35:52.252594,143.03,WhatsApp
U2481,857,2026-02-03 01:01:56.176035,478.16,Instagram
U2482,473,2026-01-19 07:32:15.306818,476.69,YouTube
U2483,866,2026-02-28 19:32:57.495598,427.35,Netflix
U2484,126,2026-02-11 01:26:22.626032,162.27,WhatsApp
U2485,427,2026-01-24 03:29:02.181199,469.33,Browsing
U2486,532,2026-02-18 00:52:41.495256,111.66,WhatsApp
U2487,278,2026-03-27 01:37:55.201702,354.56,WhatsApp
U2488,485,2026-01-16 03:52:15.215217,158.65,WhatsApp
U2489,993,2026-03-07 20:12:19.344204,35.55,Netflix
U2490,860,2026-01-24 09:57:43.694887,138.6,Browsing
U2491,231,2026-03-28 20:40:29.635696,191.01,Netflix
U2492,330,2026-01-25 20:12:18.254303,420.51,WhatsApp
U2493,171,2026-01-23 00:20:44.431528,440.6,Instagram
U2494,411,2026-02-17 17:12:50.928199,133.15,WhatsApp
U2495,672,2026-03-21 18:15:20.185625,181.62,YouTube
U2496,494,2026-01-20 10:20:05.843061,56.92,Browsing
U2497,973,2026-02-26 19:28:29.713289,199.97,WhatsApp
U2498,499,2026-02-24 03:47:04.121154,335.69,Netflix
U2499,812,2026-01-04 03:54:58.840266,128.59,Netflix
U2500,115,2026-01-24 05:07:14.623464,438.65,Netflix
U2501,859,2026-01-03 12:55:05.168943,449.89,YouTube
U2502,97,2026-02-10 06:11:10.889367,482.78,YouTube
U2503,388,2026-03-15 21:56:21.258640,28.29,Instagram
U2504,787,2026-03-29 03:06:24.804794,475.12,Netflix
U2505,907,2026-01-13 05:37:57.219950,345.71,Netflix
U2506,972,2026-03-14 06:08:45.245849,209.15,Browsing
U2507,84,2026-01-14 11:11:32.456797,272.63,WhatsApp
U2508,415,2026-01-08 04:10:38.487830,436.82,YouTube
U2509,278,2026-03-15 04:27:39.266240,274.31,Netflix
U2510,967,2026-03-02 17:44:49.235700,9.11,YouTube
U2511,637,2026-02-06 05:38:45.785312,24.63,Instagram
U2512,683,2026-01-25 20:47:24.772853,265.85,YouTube
U2513,450,2026-01-06 09:58:39.204215,246.29,YouTube
U2514,426,2026-02-16 01:13:05.238233,167.6,Netflix
U2515,828,2026-02-10 03:01:26.816401,329.17,Instagram
U2516,38,2026-01-05 00:42:41.273898,159.24,YouTube
U2517,296,2026-02-22 21:15:04.536375,395.01,Instagram
U2518,347,2026-03-19 03:19:53.862643,75.35,Browsing
U2519,178,2026-02-13 05:12:00.553981,88.23,YouTube
U2520,31,2026-02-04 22:34:51.387917,164.49,YouTube
U2521,666,2026-03-31 16:40:20.596485,443.3,WhatsApp
U2522,519,2026-02-08 10:12:23.614850,277.98,Browsing
U2523,535,2026-02-11 05:37:20.176102,96.41,Netflix
U2524,617,2026-01-13 14:33:16.773675,190.44,Instagram
U2525,205,2026-02-24 17:57:54.212432,153.94,Netflix
U2526,971,2026-03-30 07:46:40.266537,31.1,Netflix
U2527,723,2026-03-24 12:39:41.827615,177.63,YouTube
U2528,638,2026-02-21 17:18:13.547946,344.73,Netflix
U2529,772,2026-04-01 14:07:32.800558,288.56,Netflix
U2530,667,2026-01-17 22:12:17.626099,320.47,Netflix
U2531,964,2026-03-12 22:44:11.978523,8.95,Browsing
U2532,764,2026-03-30 16:10:13.444501,257.25,Browsing
U2533,569,2026-02-19 11:29:52.596401,30.06,WhatsApp
U2534,550,2026-03-17 14:49:34.843215,235.56,Instagram
U2535,317,2026-03-24 02:49:03.403095,399.23,Instagram
U2536,805,2026-02-07 15:25:21.246601,234.75,WhatsApp
U2537,769,2026-01-22 00:16:47.163059,370.6,YouTube
U2538,615,2026-02-10 21:33:33.378922,440.46,WhatsApp
U2539,960,2026-03-30 17:50:58.979676,113.31,YouTube
U2540,670,2026-03-24 22:02:14.140129,22.53,Netflix
U2541,360,2026-01-09 21:01:04.421370,324.06,Instagram
U2542,371,2026-03-08 01:38:21.211057,93.25,Netflix
U2543,258,2026-01-07 20:31:07.728827,179.67,Instagram
U2544,960,2026-02-07 05:17:51.033567,331.26,Instagram
U2545,266,2026-01-05 04:18:40.063002,315.1,YouTube
U2546,97,2026-01-22 19:32:38.844401,191.55,Browsing
U2547,379,2026-02-05 01:36:11.007915,478.61,Instagram
U2548,553,2026-03-19 16:36:47.372208,177.99,Browsing
U2549,278,2026-02-05 16:10:52.801120,476.66,Instagram
U2550,610,2026-01-07 18:05:05.546638,383.42,YouTube
U2551,712,2026-01-12 01:30:26.447652,12.28,WhatsApp
U2552,470,2026-02-10 18:53:56.020025,471.0,WhatsApp
U2553,903,2026-02-14 02:58:06.707940,251.32,Browsing
U2554,55,2026-01-01 19:22:35.354525,279.35,Browsing
U2555,480,2026-01-03 09:50:11.031513,245.18,Browsing
U2556,897,2026-03-20 11:21:31.580488,425.46,WhatsApp
U2557,43,2026-01-03 15:41:22.710263,208.29,Instagram
U2558,471,2026-02-18 14:42:39.551933,66.79,YouTube
U2559,813,2026-02-28 01:36:39.015295,438.18,Instagram
U2560,673,2026-01-29 05:37:54.755447,438.51,YouTube
U2561,463,2026-02-18 20:26:57.213081,281.7,Browsing
U2562,953,2026-01-21 06:20:35.288921,300.42,Netflix
U2563,971,2026-01-18 02:02:51.736733,224.85,Netflix
U2564,225,2026-02-04 15:09:21.939064,203.94,Browsing
U2565,525,2026-04-04 15:50:35.683499,96.62,WhatsApp
U2566,27,2026-03-01 14:11:48.160480,480.9,Browsing
U2567,623,2026-01-28 07:19:04.961655,499.79,Netflix
U2568,971,2026-02-08 01:17:54.705669,11.16,Browsing
U2569,145,2026-03-02 06:45:22.398455,414.61,Browsing
U2570,144,2026-02-09 06:30:55.339559,174.99,WhatsApp
U2571,349,2026-03-18 03:37:16.206766,125.66,Instagram
U2572,236,2026-01-09 13:28:57.279600,432.67,Netflix
U2573,87,2026-01-08 04:31:47.929450,24.66,Instagram
U2574,558,2026-01-19 08:36:24.462342,447.31,Instagram
U2575,493,2026-03-10 10:04:10.378513,54.36,Netflix
U2576,613,2026-01-08 16:28:48.749984,392.44,WhatsApp
U2577,496,2026-03-22 19:20:22.302309,389.82,Netflix
U2578,668,2026-02-08 17:14:45.470857,452.06,Instagram
U2579,871,2026-01-21 02:36:59.718646,203.21,Netflix
U2580,474,2026-03-07 08:49:48.132586,124.17,Instagram
U2581,145,2026-03-18 04:48:07.787026,368.02,YouTube
U2582,632,2026-01-04 01:06:19.811135,281.59,YouTube
U2583,973,2026-01-13 22:04:11.897002,472.13,YouTube
U2584,996,2026-04-02 18:43:00.163105,204.4,Netflix
U2585,789,2026-03-03 18:09:48.240650,93.82,Netflix
U2586,722,2026-02-21 21:40:48.782094,306.87,YouTube
U2587,470,2026-02-27 16:36:18.323711,350.61,Browsing
U2588,304,2026-01-21 07:31:06.686250,235.28,Netflix
U2589,918,2026-02-12 09:47:13.831282,250.92,Instagram
U2590,223,2026-02-01 22:07:47.878792,273.89,Instagram
U2591,714,2026-03-09 06:58:13.762422,145.24,Browsing
U2592,290,2026-02-16 00:10:27.758635,95.33,WhatsApp
U2593,249,2026-03-26 23:48:57.005594,24.23,Browsing
U2594,23,2026-01-14 20:17:36.276179,244.65,Netflix
U2595,121,2026-02-09 12:58:45.303699,81.5,YouTube
U2596,198,2026-01-05 21:40:53.587281,351.54,Instagram
U2597,768,2026-01-10 21:57:59.897567,81.1,Browsing
U2598,820,2026-01-13 02:39:34.715146,190.37,WhatsApp
U2599,697,2026-02-23 23:24:34.654978,178.49,Instagram
U2600,261,2026-01-18 10:06:14.309930,73.45,YouTube
U2601,750,2026-01-07 00:19:25.829345,88.11,YouTube
U2602,595,2026-02-12 03:08:11.478611,187.64,Browsing
U2603,570,2026-03-30 08:40:30.661726,149.21,WhatsApp
U2604,375,2026-01-09 18:55:16.591736,423.64,Browsing
U2605,615,2026-01-29 19:34:59.595788,493.81,YouTube
U2606,296,2026-03-31 02:59:36.593776,135.07,WhatsApp
U2607,269,2026-03-04 02:22:34.685914,77.37,Instagram
U2608,56,2026-02-19 16:02:22.983349,110.4,Netflix
U2609,674,2026-02-07 03:28:33.725929,486.79,Netflix
U2610,624,2026-02-26 01:37:18.317691,328.62,WhatsApp
U2611,809,2026-04-04 05:01:57.331050,59.81,Browsing
U2612,892,2026-03-21 13:37:29.687303,442.0,WhatsApp
U2613,373,2026-01-17 03:29:00.183257,230.12,YouTube
U2614,772,2026-03-06 21:09:51.074643,331.71,Netflix
U2615,658,2026-02-10 22:42:55.532574,302.36,WhatsApp
U2616,876,2026-01-27 19:00:44.693542,484.15,YouTube
U2617,759,2026-01-20 09:10:37.416893,427.08,YouTube
U2618,955,2026-01-18 22:14:28.651592,291.27,Instagram
U2619,825,2026-03-21 12:28:26.647176,466.98,YouTube
U2620,422,2026-02-18 07:43:27.533724,143.72,Browsing
U2621,160,2026-03-16 17:56:29.324523,95.51,YouTube
U2622,739,2026-03-29 14:51:07.669408,50.4,WhatsApp
U2623,756,2026-03-12 08:41:50.474525,139.36,WhatsApp
U2624,101,2026-01-13 10:49:32.693252,247.59,Browsing
U2625,91,2026-03-31 12:47:35.156475,241.53,YouTube
U2626,882,2026-03-03 22:15:22.156057,375.83,Netflix
U2627,62,2026-03-05 20:51:18.342497,319.34,YouTube
U2628,369,2026-03-05 23:11:46.049629,293.02,Instagram
U2629,345,2026-01-17 13:28:01.534352,343.77,YouTube
U2630,127,2026-01-04 11:10:26.020743,484.89,WhatsApp
U2631,862,2026-02-05 15:53:44.034227,275.96,YouTube
U2632,863,2026-01-15 05:41:34.163515,138.19,Instagram
U2633,292,2026-01-15 11:50:01.240615,464.43,Instagram
U2634,67,2026-01-16 21:34:42.851272,391.31,WhatsApp
U2635,65,2026-02-07 04:22:09.312262,4.58,WhatsApp
U2636,190,2026-02-10 04:28:50.519112,150.51,WhatsApp
U2637,156,2026-03-07 23:57:47.589016,493.11,Browsing
U2638,571,2026-02-08 15:01:00.342430,381.5,Instagram
U2639,415,2026-03-14 12:40:16.799624,290.77,YouTube
U2640,501,2026-03-21 07:09:26.811121,34.32,Instagram
U2641,930,2026-01-28 05:35:38.609476,367.82,Netflix
U2642,0,2026-01-09 01:38:29.975785,71.99,WhatsApp
U2643,670,2026-03-14 07:31:58.790658,428.79,YouTube
U2644,312,2026-03-06 16:39:55.731841,235.58,Netflix
U2645,391,2026-03-25 18:25:19.493759,193.93,WhatsApp
U2646,574,2026-04-04 05:20:41.671060,302.94,YouTube
U2647,648,2026-02-16 05:52:22.281235,19.14,Browsing
U2648,556,2026-03-06 00:36:07.079262,421.02,Instagram
U2649,55,2026-03-21 03:06:56.518398,126.15,Browsing
U2650,908,2026-04-05 02:40:10.557148,420.68,WhatsApp
U2651,75,2026-03-08 09:50:22.025967,74.52,Browsing
U2652,116,2026-01-06 19:24:12.644766,6.74,Netflix
U2653,67,2026-03-31 22:17:11.830534,36.06,Netflix
U2654,281,2026-03-25 15:30:02.412293,31.62,Browsing
U2655,476,2026-02-27 20:15:17.513808,190.19,YouTube
U2656,702,2026-03-14 23:11:37.243837,229.55,Browsing
U2657,484,2026-03-08 00:23:51.945031,396.05,WhatsApp
U2658,117,2026-03-14 01:07:04.761722,464.0,YouTube
U2659,320,2026-03-29 15:27:16.486002,371.55,WhatsApp
U2660,707,2026-01-29 17:47:11.754342,333.38,Browsing
U2661,186,2026-02-13 10:59:54.761028,124.64,Browsing
U2662,535,2026-04-02 19:08:41.954401,18.52,YouTube
U2663,33,2026-01-28 22:14:40.425326,83.38,Browsing
U2664,21,2026-03-21 23:10:46.959296,240.33,Netflix
U2665,963,2026-03-26 06:40:19.873302,162.29,YouTube
U2666,862,2026-03-18 19:29:16.973494,376.16,WhatsApp
U2667,695,2026-03-24 09:33:30.663886,251.37,WhatsApp
U2668,674,2026-03-26 03:47:02.864408,445.74,WhatsApp
U2669,225,2026-04-01 18:34:55.334803,422.72,Netflix
U2670,897,2026-02-06 07:41:11.005489,477.6,YouTube
U2671,291,2026-01-08 03:01:29.014134,10.29,Netflix
U2672,734,2026-02-09 09:14:44.234360,149.72,Netflix
U2673,988,2026-02-26 08:35:26.993775,440.99,Browsing
U2674,878,2026-02-16 10:46:05.559410,39.78,Browsing
U2675,733,2026-02-03 02:29:19.845337,477.6,Instagram
U2676,248,2026-03-24 19:56:25.594451,437.16,Netflix
U2677,391,2026-02-07 12:01:10.556643,208.61,Instagram
U2678,853,2026-04-04 13:16:49.939531,411.82,Instagram
U2679,304,2026-01-05 22:10:23.953997,332.17,Netflix
U2680,985,2026-03-28 14:37:54.962285,448.05,Browsing
U2681,687,2026-02-14 03:08:41.074536,419.04,Browsing
U2682,54,2026-03-30 14:08:39.012445,41.55,YouTube
U2683,381,2026-03-20 17:28:31.235855,465.31,WhatsApp
U2684,141,2026-01-11 02:19:06.919179,8.08,WhatsApp
U2685,365,2026-02-17 01:47:13.230162,439.68,Instagram
U2686,320,2026-02-11 19:10:33.275710,338.36,Netflix
U2687,628,2026-03-28 04:37:36.139849,484.85,Instagram
U2688,68,2026-01-06 04:39:35.341491,68.7,WhatsApp
U2689,12,2026-01-30 16:43:48.558427,103.71,Instagram
U2690,831,2026-03-17 03:46:41.070864,28.15,YouTube
U2691,770,2026-04-04 18:59:49.617716,81.41,Browsing
U2692,157,2026-01-22 07:29:03.595045,324.09,YouTube
U2693,102,2026-02-05 15:45:17.159720,439.78,Netflix
U2694,851,2026-03-23 21:58:19.428433,12.44,WhatsApp
U2695,377,2026-03-05 04:59:42.101255,3.86,YouTube
U2696,809,2026-02-13 23:03:21.033840,304.14,YouTube
U2697,983,2026-02-20 06:56:36.582801,343.01,WhatsApp
U2698,942,2026-01-14 17:30:05.140307,176.7,Instagram
U2699,98,2026-01-31 08:11:24.410451,396.73,YouTube
U2700,178,2026-03-06 22:04:34.807638,348.11,Instagram
U2701,695,2026-03-28 18:01:13.157948,119.44,YouTube
U2702,599,2026-03-10 07:58:44.464860,207.13,Instagram
U2703,201,2026-02-08 12:58:14.582624,309.09,Netflix
U2704,850,2026-03-17 17:03:51.768331,191.92,Instagram
U2705,550,2026-02-27 00:16:30.083984,362.17,Instagram
U2706,125,2026-03-05 21:09:10.554538,113.05,YouTube
U2707,485,2026-01-24 05:47:28.917793,433.5,WhatsApp
U2708,340,2026-01-03 17:31:57.683165,418.19,YouTube
U2709,90,2026-03-09 09:47:57.601101,203.1,Netflix
U2710,290,2026-03-07 02:18:42.988414,102.17,Browsing
U2711,564,2026-01-09 05:47:06.452937,372.84,Browsing
U2712,279,2026-03-06 02:10:06.499816,493.78,Browsing
U2713,727,2026-01-22 19:27:24.305561,320.31,YouTube
U2714,3,2026-03-26 20:13:49.072756,225.86,Browsing
U2715,517,2026-02-24 01:49:35.280519,2.36,YouTube
U2716,498,2026-02-02 05:56:47.068410,101.85,WhatsApp
U2717,11,2026-01-08 04:52:31.895317,303.75,Browsing
U2718,795,2026-03-04 05:38:51.243979,350.54,Netflix
U2719,831,2026-03-26 15:55:06.234878,163.87,YouTube
U2720,684,2026-02-09 11:17:45.120747,425.47,WhatsApp
U2721,920,2026-02-05 04:04:24.196486,299.28,Instagram
U2722,607,2026-03-04 00:02:25.913465,179.13,Netflix
U2723,358,2026-03-12 20:00:46.711780,497.98,Instagram
U2724,154,2026-02-02 17:39:40.144982,30.42,Instagram
U2725,60,2026-03-16 10:49:11.393218,339.09,Instagram
U2726,932,2026-01-18 02:52:06.059376,161.08,Browsing
U2727,982,2026-01-31 14:27:26.822148,485.83,WhatsApp
U2728,601,2026-01-25 03:13:26.965661,355.32,WhatsApp
U2729,879,2026-02-27 07:16:00.944783,399.44,YouTube
U2730,459,2026-02-02 12:09:18.208817,232.46,Instagram
U2731,409,2026-01-12 18:16:28.700777,172.08,Browsing
U2732,444,2026-02-10 12:45:41.383876,368.75,WhatsApp
U2733,459,2026-04-04 18:10:43.851064,405.29,Instagram
U2734,701,2026-01-22 09:35:28.433314,16.13,Browsing
U2735,445,2026-02-15 15:33:04.291022,327.16,Instagram
U2736,536,2026-02-01 17:34:13.862501,252.73,Instagram
U2737,678,2026-02-26 04:57:15.950060,111.05,WhatsApp
U2738,912,2026-02-24 19:15:29.695389,287.52,Browsing
U2739,464,2026-02-04 22:17:13.356753,361.28,YouTube
U2740,81,2026-03-17 06:50:10.588878,246.1,WhatsApp
U2741,739,2026-02-12 16:31:55.323854,441.4,Netflix
U2742,332,2026-03-03 20:36:07.660180,460.02,Browsing
U2743,925,2026-02-03 00:19:30.030565,206.72,Browsing
U2744,830,2026-01-29 19:04:08.207671,216.96,WhatsApp
U2745,615,2026-01-26 19:13:29.560483,498.81,WhatsApp
U2746,363,2026-03-03 18:48:13.491622,205.65,YouTube
U2747,298,2026-01-20 21:49:18.160438,146.34,Instagram
U2748,195,2026-01-05 15:54:44.124724,81.76,Netflix
U2749,756,2026-01-19 22:11:31.110125,315.57,Netflix
U2750,545,2026-03-19 12:03:29.044452,392.72,WhatsApp
U2751,333,2026-03-11 21:21:10.824602,438.47,Instagram
U2752,195,2026-01-16 14:46:12.627870,231.66,Browsing
U2753,555,2026-02-28 08:26:17.078450,266.44,Instagram
U2754,119,2026-03-06 05:33:43.546812,327.52,Browsing
U2755,145,2026-03-10 01:18:56.755466,77.65,Browsing
U2756,713,2026-03-15 10:20:27.670472,411.74,Browsing
U2757,909,2026-01-18 19:47:52.212130,405.77,Instagram
U2758,340,2026-02-10 14:19:18.380086,161.2,Instagram
U2759,898,2026-03-27 03:28:26.310019,116.03,Instagram
U2760,245,2026-02-14 20:45:28.889200,477.56,Instagram
U2761,422,2026-03-28 17:47:54.002837,471.57,YouTube
U2762,566,2026-01-12 02:08:54.744775,200.99,Browsing
U2763,867,2026-01-13 08:44:24.160616,94.97,WhatsApp
U2764,45,2026-02-08 02:50:04.137367,80.39,Browsing
U2765,376,2026-01-21 06:27:08.514313,321.49,WhatsApp
U2766,764,2026-02-08 11:14:25.072822,324.26,WhatsApp
U2767,587,2026-01-28 11:22:28.623879,212.94,YouTube
U2768,620,2026-02-06 10:28:51.866029,201.15,Instagram
U2769,963,2026-02-27 07:01:58.002451,370.22,Instagram
U2770,591,2026-03-04 22:40:36.805815,352.58,Netflix
U2771,662,2026-01-05 11:12:16.776896,258.67,Instagram
U2772,622,2026-03-06 21:44:24.867188,243.21,YouTube
U2773,84,2026-02-21 01:17:57.926009,20.55,Netflix
U2774,456,2026-02-16 17:58:40.823570,245.6,WhatsApp
U2775,942,2026-03-15 13:37:40.304963,414.78,Netflix
U2776,131,2026-02-05 15:20:21.512110,320.58,Instagram
U2777,203,2026-01-04 21:27:12.107555,487.14,WhatsApp
U2778,687,2026-01-18 20:00:49.001152,161.05,YouTube
U2779,425,2026-01-11 18:08:49.052716,187.32,Browsing
U2780,563,2026-01-02 12:39:24.941786,329.06,Netflix
U2781,256,2026-01-04 09:54:04.421609,412.95,Instagram
U2782,188,2026-03-19 22:23:08.261548,254.41,WhatsApp
U2783,931,2026-03-28 12:58:27.696562,26.77,Instagram
U2784,211,2026-03-16 19:51:24.565155,464.93,Netflix
U2785,796,2026-03-06 06:46:27.751802,409.7,WhatsApp
U2786,767,2026-02-17 19:48:07.696373,305.87,WhatsApp
U2787,826,2026-01-06 00:31:30.362834,112.16,Instagram
U2788,582,2026-01-19 09:30:33.048006,148.66,Instagram
U2789,246,2026-02-17 15:41:47.849301,322.87,Instagram
U2790,555,2026-03-28 01:28:03.530013,168.75,YouTube
U2791,392,2026-01-22 03:07:03.007742,346.65,YouTube
U2792,968,2026-03-20 05:07:50.148174,293.11,Instagram
U2793,54,2026-01-03 06:21:08.599046,495.61,Netflix
U2794,913,2026-01-21 16:56:37.372110,440.63,Netflix
U2795,984,2026-01-11 09:02:37.299712,179.4,Browsing
U2796,836,2026-04-02 06:36:25.931232,206.07,WhatsApp
U2797,340,2026-03-28 05:02:02.427528,206.87,YouTube
U2798,892,2026-02-11 05:12:56.334836,285.42,Browsing
U2799,919,2026-02-10 16:58:26.986905,271.4,WhatsApp
U2800,254,2026-03-02 07:17:33.406254,274.6,Browsing
U2801,30,2026-03-11 13:05:35.376714,45.18,Instagram
U2802,332,2026-02-18 08:01:29.243314,15.77,Instagram
U2803,545,2026-02-04 15:08:47.281717,397.96,Netflix
U2804,655,2026-01-31 07:11:30.252376,310.34,Browsing
U2805,708,2026-02-17 10:22:33.870510,170.89,WhatsApp
U2806,376,2026-02-09 22:00:19.440390,446.9,YouTube
U2807,207,2026-03-09 16:37:33.025658,46.95,Browsing
U2808,273,2026-02-14 18:23:41.082060,159.47,Instagram
U2809,2,2026-01-04 20:45:22.543604,59.91,Browsing
U2810,434,2026-03-02 17:58:34.389975,167.3,Netflix
U2811,941,2026-03-06 19:40:14.776183,428.53,Netflix
U2812,41,2026-03-23 15:08:32.960953,447.99,Instagram
U2813,903,2026-01-23 14:29:56.681696,254.5,YouTube
U2814,35,2026-01-30 22:51:34.573194,479.32,Netflix
U2815,930,2026-03-05 05:43:14.165540,246.37,Netflix
U2816,814,2026-03-24 21:05:45.934987,46.13,Instagram
U2817,378,2026-03-25 23:47:35.169972,207.09,YouTube
U2818,489,2026-02-08 01:11:49.759706,346.68,WhatsApp
U2819,146,2026-02-20 21:32:52.050771,491.87,Browsing
U2820,326,2026-01-16 15:13:06.725568,278.96,Browsing
U2821,715,2026-03-08 13:37:53.001172,286.23,YouTube
U2822,571,2026-01-11 22:04:47.191163,255.07,YouTube
U2823,822,2026-01-15 21:02:19.401162,125.36,Netflix
U2824,178,2026-02-22 19:35:33.102348,367.17,Browsing
U2825,263,2026-02-20 05:49:26.047856,467.54,Netflix
U2826,680,2026-03-03 01:36:24.622857,36.1,Browsing
U2827,113,2026-03-06 19:55:36.678741,102.81,Browsing
U2828,905,2026-02-28 00:53:05.212527,469.37,Instagram
U2829,758,2026-02-11 00:32:51.517819,106.54,Instagram
U2830,624,2026-01-11 22:07:37.657812,269.14,YouTube
U2831,651,2026-03-31 10:40:25.686174,107.21,Instagram
U2832,545,2026-01-23 01:53:59.127090,101.1,YouTube
U2833,336,2026-02-06 03:07:50.108156,393.57,Instagram
U2834,854,2026-02-20 10:04:56.915685,250.72,WhatsApp
U2835,90,2026-02-14 16:22:46.809595,12.52,Netflix
U2836,715,2026-02-23 10:32:38.341995,154.81,WhatsApp
U2837,826,2026-02-16 20:27:44.361324,462.21,Instagram
U2838,623,2026-01-29 06:13:00.692325,451.2,Netflix
U2839,632,2026-02-06 17:14:59.528806,331.93,Browsing
U2840,392,2026-03-21 22:19:27.623867,248.51,Instagram
U2841,349,2026-03-12 00:28:53.525339,7.86,Browsing
U2842,573,2026-02-02 19:06:47.697123,336.73,WhatsApp
U2843,837,2026-02-13 05:40:14.524544,481.64,WhatsApp
U2844,129,2026-03-16 12:42:28.683376,29.93,Instagram
U2845,510,2026-01-04 23:55:26.356483,363.9,WhatsApp
U2846,396,2026-03-02 05:34:22.679744,494.99,Netflix
U2847,246,2026-02-12 02:46:13.285475,330.59,Browsing
U2848,864,2026-02-20 21:57:18.020835,264.35,Instagram
U2849,935,2026-02-18 15:56:39.745475,299.52,Browsing
U2850,634,2026-04-03 19:47:10.748453,457.9,Instagram
U2851,89,2026-04-05 01:18:02.093629,75.77,YouTube
U2852,300,2026-02-12 19:19:56.148030,8.19,WhatsApp
