order_id,customer_id,product_id,order_date,amount
30392,135728,2013,2024-01-22 02:31:00,395
30393,118452,2097,2024-01-22 02:32:00,4761
30394,148619,2018,2024-01-22 02:33:00,3613
30395,103897,2079,2024-01-22 02:34:00,3664
30396,118948,2099,2024-01-22 02:35:00,1220
30397,141693,2009,2024-01-22 02:36:00,1809
30398,134857,2028,2024-01-22 02:37:00,1684
30399,148271,2004,2024-01-22 02:38:00,854
30400,102558,2073,2024-01-22 02:39:00,2969
30401,116893,2029,2024-01-22 02:40:00,3586
30402,112081,2086,2024-01-22 02:41:00,2418
30403,111234,2040,2024-01-22 02:42:00,2907
30404,147422,2038,2024-01-22 02:43:00,297
30405,129986,2050,2024-01-22 02:44:00,3018
30406,113583,2048,2024-01-22 02:45:00,2786
30407,129623,2074,2024-01-22 02:46:00,1332
30408,110712,2024,2024-01-22 02:47:00,968
30409,120305,2043,2024-01-22 02:48:00,4596
30410,148398,2034,2024-01-22 02:49:00,1921
30411,111752,2056,2024-01-22 02:50:00,724
30412,146910,2018,2024-01-22 02:51:00,2233
30413,146763,2002,2024-01-22 02:52:00,950
30414,148611,2061,2024-01-22 02:53:00,3647
30415,127742,2083,2024-01-22 02:54:00,3387
30416,131336,2062,2024-01-22 02:55:00,4019
30417,114243,2001,2024-01-22 02:56:00,820
30418,113555,2019,2024-01-22 02:57:00,3669
30419,115963,2073,2024-01-22 02:58:00,1978
30420,128187,2049,2024-01-22 02:59:00,2623
30421,115020,2062,2024-01-22 03:00:00,1969
30422,135673,2040,2024-01-22 03:01:00,4540
30423,109104,2020,2024-01-22 03:02:00,522
30424,142967,2037,2024-01-22 03:03:00,4998
30425,120975,2068,2024-01-22 03:04:00,2545
30426,134503,2074,2024-01-22 03:05:00,4580
30427,115346,2073,2024-01-22 03:06:00,3317
30428,134416,2018,2024-01-22 03:07:00,3699
30429,115923,2082,2024-01-22 03:08:00,3068
30430,139677,2042,2024-01-22 03:09:00,171
30431,149462,2075,2024-01-22 03:10:00,4127
30432,147479,2006,2024-01-22 03:11:00,2094
30433,148236,2097,2024-01-22 03:12:00,3603
30434,128197,2005,2024-01-22 03:13:00,3890
30435,133713,2048,2024-01-22 03:14:00,3753
30436,141640,2044,2024-01-22 03:15:00,1026
30437,120766,2023,2024-01-22 03:16:00,816
30438,119565,2042,2024-01-22 03:17:00,4680
30439,102594,2018,2024-01-22 03:18:00,3836
30440,146998,2081,2024-01-22 03:19:00,3346
30441,110597,2029,2024-01-22 03:20:00,1178
30442,127168,2079,2024-01-22 03:21:00,307
30443,149781,2061,2024-01-22 03:22:00,1182
30444,136505,2084,2024-01-22 03:23:00,2956
30445,136270,2021,2024-01-22 03:24:00,1274
30446,118466,2052,2024-01-22 03:25:00,254
30447,120493,2017,2024-01-22 03:26:00,885
30448,122151,2046,2024-01-22 03:27:00,3079
30449,143594,2088,2024-01-22 03:28:00,3591
30450,143685,2097,2024-01-22 03:29:00,4771
30451,149984,2056,2024-01-22 03:30:00,2990
30452,138274,2079,2024-01-22 03:31:00,3237
30453,127904,2099,2024-01-22 03:32:00,3255
30454,136482,2083,2024-01-22 03:33:00,1341
30455,133363,2092,2024-01-22 03:34:00,3553
30456,118864,2034,2024-01-22 03:35:00,3010
30457,131159,2033,2024-01-22 03:36:00,3452
30458,144229,2088,2024-01-22 03:37:00,212
30459,136629,2061,2024-01-22 03:38:00,2859
30460,117998,2043,2024-01-22 03:39:00,1605
30461,133274,2038,2024-01-22 03:40:00,1723
30462,109603,2006,2024-01-22 03:41:00,4234
30463,148881,2082,2024-01-22 03:42:00,1088
30464,109474,2031,2024-01-22 03:43:00,4686
30465,133510,2004,2024-01-22 03:44:00,2241
30466,103619,2005,2024-01-22 03:45:00,845
30467,146943,2092,2024-01-22 03:46:00,807
30468,117905,2078,2024-01-22 03:47:00,944
30469,115572,2053,2024-01-22 03:48:00,2294
30470,146459,2046,2024-01-22 03:49:00,1817
30471,146231,2064,2024-01-22 03:50:00,2441
30472,134719,2096,2024-01-22 03:51:00,3762
30473,120537,2089,2024-01-22 03:52:00,552
30474,108020,2030,2024-01-22 03:53:00,925
30475,103013,2045,2024-01-22 03:54:00,932
30476,140819,2042,2024-01-22 03:55:00,1862
30477,134631,2022,2024-01-22 03:56:00,3793
30478,116129,2053,2024-01-22 03:57:00,3137
30479,111238,2052,2024-01-22 03:58:00,2726
30480,121245,2012,2024-01-22 03:59:00,736
30481,122206,2067,2024-01-22 04:00:00,2409
30482,121292,2050,2024-01-22 04:01:00,1979
30483,102470,2091,2024-01-22 04:02:00,817
30484,121838,2089,2024-01-22 04:03:00,1840
30485,114084,2002,2024-01-22 04:04:00,4819
30486,115222,2059,2024-01-22 04:05:00,159
30487,114955,2031,2024-01-22 04:06:00,2595
30488,125140,2092,2024-01-22 04:07:00,2150
30489,144574,2098,2024-01-22 04:08:00,550
30490,113860,2000,2024-01-22 04:09:00,4633
30491,136744,2032,2024-01-22 04:10:00,821
30492,108891,2097,2024-01-22 04:11:00,3050
30493,112661,2088,2024-01-22 04:12:00,3824
30494,106492,2066,2024-01-22 04:13:00,3616
30495,145350,2046,2024-01-22 04:14:00,2273
30496,109225,2043,2024-01-22 04:15:00,2125
30497,121325,2084,2024-01-22 04:16:00,4991
30498,144970,2047,2024-01-22 04:17:00,2328
30499,123612,2082,2024-01-22 04:18:00,3630
30500,100677,2036,2024-01-22 04:19:00,4629
30501,117891,2027,2024-01-22 04:20:00,1822
30502,103434,2013,2024-01-22 04:21:00,2992
30503,141947,2050,2024-01-22 04:22:00,952
30504,146819,2057,2024-01-22 04:23:00,1568
30505,146881,2085,2024-01-22 04:24:00,2520
30506,134981,2092,2024-01-22 04:25:00,3883
30507,113808,2057,2024-01-22 04:26:00,2936
30508,110383,2025,2024-01-22 04:27:00,1288
30509,148894,2049,2024-01-22 04:28:00,2336
30510,148871,2077,2024-01-22 04:29:00,456
30511,104413,2076,2024-01-22 04:30:00,479
30512,142906,2038,2024-01-22 04:31:00,1712
30513,144610,2061,2024-01-22 04:32:00,341
30514,109012,2060,2024-01-22 04:33:00,4748
30515,128945,2099,2024-01-22 04:34:00,3099
30516,146559,2000,2024-01-22 04:35:00,2983
30517,123174,2058,2024-01-22 04:36:00,4998
30518,105153,2034,2024-01-22 04:37:00,3166
30519,124868,2004,2024-01-22 04:38:00,4463
30520,129362,2062,2024-01-22 04:39:00,4662
30521,147508,2009,2024-01-22 04:40:00,3628
30522,130107,2004,2024-01-22 04:41:00,1703
30523,137415,2075,2024-01-22 04:42:00,4910
30524,103494,2081,2024-01-22 04:43:00,3922
30525,120389,2038,2024-01-22 04:44:00,1707
30526,114705,2070,2024-01-22 04:45:00,3015
30527,137586,2013,2024-01-22 04:46:00,3936
30528,145379,2017,2024-01-22 04:47:00,3270
30529,112892,2028,2024-01-22 04:48:00,2746
30530,111939,2023,2024-01-22 04:49:00,1140
30531,143701,2087,2024-01-22 04:50:00,3658
30532,115803,2076,2024-01-22 04:51:00,4446
30533,102253,2075,2024-01-22 04:52:00,4103
30534,121378,2060,2024-01-22 04:53:00,4941
30535,135628,2046,2024-01-22 04:54:00,1158
30536,102656,2048,2024-01-22 04:55:00,3537
30537,132122,2053,2024-01-22 04:56:00,1916
30538,100622,2035,2024-01-22 04:57:00,2363
30539,123796,2034,2024-01-22 04:58:00,750
30540,129842,2029,2024-01-22 04:59:00,1164
30541,125409,2027,2024-01-22 05:00:00,4177
30542,132272,2056,2024-01-22 05:01:00,4455
30543,110672,2094,2024-01-22 05:02:00,4110
30544,111162,2005,2024-01-22 05:03:00,2411
30545,132561,2044,2024-01-22 05:04:00,1520
30546,129618,2061,2024-01-22 05:05:00,2241
30547,146203,2017,2024-01-22 05:06:00,4833
30548,142892,2057,2024-01-22 05:07:00,3968
30549,132867,2058,2024-01-22 05:08:00,2122
30550,128915,2099,2024-01-22 05:09:00,1616
30551,107565,2075,2024-01-22 05:10:00,1260
30552,131382,2060,2024-01-22 05:11:00,1580
30553,127969,2098,2024-01-22 05:12:00,2908
30554,113838,2028,2024-01-22 05:13:00,1562
30555,126640,2055,2024-01-22 05:14:00,4641
30556,131815,2058,2024-01-22 05:15:00,4312
30557,100296,2010,2024-01-22 05:16:00,2019
30558,122891,2037,2024-01-22 05:17:00,735
30559,119080,2094,2024-01-22 05:18:00,3191
30560,101727,2002,2024-01-22 05:19:00,3975
30561,110726,2049,2024-01-22 05:20:00,3159
30562,141377,2092,2024-01-22 05:21:00,875
30563,106598,2061,2024-01-22 05:22:00,3100
30564,106753,2062,2024-01-22 05:23:00,3518
30565,130816,2044,2024-01-22 05:24:00,3334
30566,144432,2035,2024-01-22 05:25:00,983
30567,149741,2011,2024-01-22 05:26:00,2304
30568,136700,2081,2024-01-22 05:27:00,422
30569,134980,2015,2024-01-22 05:28:00,2848
30570,112655,2008,2024-01-22 05:29:00,1187
30571,143587,2076,2024-01-22 05:30:00,3253
30572,107283,2073,2024-01-22 05:31:00,4921
30573,129614,2035,2024-01-22 05:32:00,1664
30574,123543,2054,2024-01-22 05:33:00,1597
30575,121364,2014,2024-01-22 05:34:00,4199
30576,132283,2026,2024-01-22 05:35:00,4623
30577,143786,2061,2024-01-22 05:36:00,2270
30578,125257,2097,2024-01-22 05:37:00,652
30579,148682,2075,2024-01-22 05:38:00,2270
30580,108050,2044,2024-01-22 05:39:00,562
30581,103064,2028,2024-01-22 05:40:00,790
30582,128174,2042,2024-01-22 05:41:00,2850
30583,149205,2031,2024-01-22 05:42:00,3281
30584,126887,2037,2024-01-22 05:43:00,3199
30585,108305,2034,2024-01-22 05:44:00,2419
30586,114613,2059,2024-01-22 05:45:00,1053
30587,103534,2038,2024-01-22 05:46:00,3991
30588,149273,2099,2024-01-22 05:47:00,1913
30589,110118,2007,2024-01-22 05:48:00,4572
30590,133019,2026,2024-01-22 05:49:00,2256
30591,142955,2006,2024-01-22 05:50:00,3005
30592,116785,2081,2024-01-22 05:51:00,4141
30593,148140,2050,2024-01-22 05:52:00,307
30594,140041,2048,2024-01-22 05:53:00,2435
30595,132118,2023,2024-01-22 05:54:00,1859
30596,143324,2036,2024-01-22 05:55:00,2434
30597,116447,2090,2024-01-22 05:56:00,1576
30598,114809,2030,2024-01-22 05:57:00,3965
30599,147745,2032,2024-01-22 05:58:00,3510
30600,112559,2083,2024-01-22 05:59:00,3674
30601,145362,2051,2024-01-22 06:00:00,1083
30602,129398,2006,2024-01-22 06:01:00,2844
30603,102710,2006,2024-01-22 06:02:00,467
30604,131419,2092,2024-01-22 06:03:00,399
30605,110128,2037,2024-01-22 06:04:00,3768
30606,101642,2036,2024-01-22 06:05:00,2393
30607,125545,2003,2024-01-22 06:06:00,4120
30608,148471,2001,2024-01-22 06:07:00,316
30609,145085,2093,2024-01-22 06:08:00,4459
30610,123884,2031,2024-01-22 06:09:00,2854
30611,141623,2088,2024-01-22 06:10:00,4066
30612,143424,2020,2024-01-22 06:11:00,3953
30613,126920,2014,2024-01-22 06:12:00,286
30614,148394,2063,2024-01-22 06:13:00,1185
30615,110403,2032,2024-01-22 06:14:00,4479
30616,136483,2013,2024-01-22 06:15:00,4819
30617,108788,2043,2024-01-22 06:16:00,1201
30618,123887,2050,2024-01-22 06:17:00,913
30619,145697,2080,2024-01-22 06:18:00,1732
30620,140668,2018,2024-01-22 06:19:00,3957
30621,123939,2057,2024-01-22 06:20:00,3935
30622,147689,2030,2024-01-22 06:21:00,2012
30623,103695,2090,2024-01-22 06:22:00,1205
30624,111505,2045,2024-01-22 06:23:00,2340
30625,148798,2066,2024-01-22 06:24:00,2272
30626,108732,2097,2024-01-22 06:25:00,4344
30627,110257,2012,2024-01-22 06:26:00,3651
30628,118791,2005,2024-01-22 06:27:00,2542
30629,116179,2076,2024-01-22 06:28:00,4831
30630,147908,2011,2024-01-22 06:29:00,146
30631,102603,2033,2024-01-22 06:30:00,4304
30632,114988,2097,2024-01-22 06:31:00,427
30633,127304,2020,2024-01-22 06:32:00,4575
30634,102822,2073,2024-01-22 06:33:00,4269
30635,142929,2053,2024-01-22 06:34:00,1951
30636,140237,2061,2024-01-22 06:35:00,2830
30637,116624,2060,2024-01-22 06:36:00,950
30638,116521,2095,2024-01-22 06:37:00,1660
30639,135659,2076,2024-01-22 06:38:00,2831
30640,140178,2039,2024-01-22 06:39:00,1020
30641,106077,2017,2024-01-22 06:40:00,1228
30642,105653,2010,2024-01-22 06:41:00,105
30643,118814,2008,2024-01-22 06:42:00,229
30644,114613,2034,2024-01-22 06:43:00,3612
30645,101962,2097,2024-01-22 06:44:00,1538
30646,119007,2008,2024-01-22 06:45:00,4863
30647,106978,2065,2024-01-22 06:46:00,1901
30648,122078,2026,2024-01-22 06:47:00,4072
30649,109956,2082,2024-01-22 06:48:00,543
30650,106187,2068,2024-01-22 06:49:00,3932
30651,146803,2030,2024-01-22 06:50:00,2675
30652,123962,2018,2024-01-22 06:51:00,4804
30653,127934,2049,2024-01-22 06:52:00,3839
30654,131606,2028,2024-01-22 06:53:00,4103
30655,148871,2094,2024-01-22 06:54:00,3879
30656,144450,2096,2024-01-22 06:55:00,3896
30657,123691,2063,2024-01-22 06:56:00,3604
30658,129214,2014,2024-01-22 06:57:00,4148
30659,102563,2007,2024-01-22 06:58:00,4037
30660,144651,2089,2024-01-22 06:59:00,434
30661,124890,2071,2024-01-22 07:00:00,4941
30662,130136,2064,2024-01-22 07:01:00,3323
30663,124212,2032,2024-01-22 07:02:00,4795
30664,120018,2084,2024-01-22 07:03:00,4840
30665,122843,2098,2024-01-22 07:04:00,4669
30666,137690,2017,2024-01-22 07:05:00,1544
30667,129195,2003,2024-01-22 07:06:00,982
30668,110200,2077,2024-01-22 07:07:00,1357
30669,131133,2002,2024-01-22 07:08:00,1014
30670,102940,2044,2024-01-22 07:09:00,3385
30671,113665,2006,2024-01-22 07:10:00,3473
30672,128768,2040,2024-01-22 07:11:00,4137
30673,121668,2002,2024-01-22 07:12:00,1340
30674,125302,2037,2024-01-22 07:13:00,2342
30675,127717,2034,2024-01-22 07:14:00,2962
30676,147331,2061,2024-01-22 07:15:00,4743
30677,133945,2035,2024-01-22 07:16:00,4381
30678,139600,2004,2024-01-22 07:17:00,486
30679,121533,2002,2024-01-22 07:18:00,4546
30680,132238,2075,2024-01-22 07:19:00,4958
30681,117174,2038,2024-01-22 07:20:00,4490
30682,141986,2031,2024-01-22 07:21:00,1696
30683,132988,2035,2024-01-22 07:22:00,556
30684,134097,2088,2024-01-22 07:23:00,3286
30685,146443,2049,2024-01-22 07:24:00,2374
30686,124228,2081,2024-01-22 07:25:00,420
30687,147823,2051,2024-01-22 07:26:00,3754
30688,124286,2061,2024-01-22 07:27:00,3126
30689,132417,2038,2024-01-22 07:28:00,4225
30690,133293,2039,2024-01-22 07:29:00,445
30691,110938,2088,2024-01-22 07:30:00,4382
30692,144537,2036,2024-01-22 07:31:00,2372
30693,102265,2029,2024-01-22 07:32:00,3692
30694,125489,2080,2024-01-22 07:33:00,2141
30695,140053,2057,2024-01-22 07:34:00,4922
30696,133279,2007,2024-01-22 07:35:00,3106
30697,126663,2018,2024-01-22 07:36:00,3405
30698,107393,2028,2024-01-22 07:37:00,1792
30699,148950,2027,2024-01-22 07:38:00,4349
30700,129082,2093,2024-01-22 07:39:00,4717
30701,121952,2019,2024-01-22 07:40:00,2227
30702,100077,2002,2024-01-22 07:41:00,2355
30703,118203,2079,2024-01-22 07:42:00,2195
30704,130274,2091,2024-01-22 07:43:00,3771
30705,124855,2045,2024-01-22 07:44:00,1449
30706,121809,2055,2024-01-22 07:45:00,2065
30707,130567,2057,2024-01-22 07:46:00,3058
30708,137107,2076,2024-01-22 07:47:00,4115
30709,109087,2026,2024-01-22 07:48:00,1865
30710,100556,2081,2024-01-22 07:49:00,489
30711,133983,2038,2024-01-22 07:50:00,2322
30712,135451,2032,2024-01-22 07:51:00,4007
30713,147893,2049,2024-01-22 07:52:00,545
30714,142227,2011,2024-01-22 07:53:00,3220
30715,118304,2023,2024-01-22 07:54:00,1850
30716,141007,2029,2024-01-22 07:55:00,1884
30717,102714,2053,2024-01-22 07:56:00,1023
30718,148540,2062,2024-01-22 07:57:00,2271
30719,116792,2026,2024-01-22 07:58:00,3589
30720,101977,2059,2024-01-22 07:59:00,4199
30721,145921,2084,2024-01-22 08:00:00,1484
30722,111058,2034,2024-01-22 08:01:00,3786
30723,113216,2014,2024-01-22 08:02:00,377
30724,141885,2030,2024-01-22 08:03:00,204
30725,140642,2055,2024-01-22 08:04:00,3641
30726,122194,2095,2024-01-22 08:05:00,1140
30727,136788,2040,2024-01-22 08:06:00,2360
30728,136927,2044,2024-01-22 08:07:00,3967
30729,125888,2084,2024-01-22 08:08:00,3043
30730,107289,2090,2024-01-22 08:09:00,2421
30731,111559,2030,2024-01-22 08:10:00,4493
30732,132625,2089,2024-01-22 08:11:00,197
30733,112219,2098,2024-01-22 08:12:00,3260
30734,134376,2036,2024-01-22 08:13:00,397
30735,122848,2058,2024-01-22 08:14:00,1837
30736,139288,2083,2024-01-22 08:15:00,3823
30737,121345,2095,2024-01-22 08:16:00,3194
30738,125700,2041,2024-01-22 08:17:00,400
30739,121648,2092,2024-01-22 08:18:00,4948
30740,120803,2030,2024-01-22 08:19:00,2873
30741,105098,2046,2024-01-22 08:20:00,4689
30742,139289,2080,2024-01-22 08:21:00,4300
30743,120913,2026,2024-01-22 08:22:00,346
30744,111464,2032,2024-01-22 08:23:00,786
30745,106074,2081,2024-01-22 08:24:00,384
30746,117889,2043,2024-01-22 08:25:00,4972
30747,122294,2077,2024-01-22 08:26:00,3748
30748,108998,2006,2024-01-22 08:27:00,1463
30749,132280,2010,2024-01-22 08:28:00,4469
30750,136672,2008,2024-01-22 08:29:00,2447
30751,117914,2024,2024-01-22 08:30:00,670
30752,141560,2000,2024-01-22 08:31:00,3973
30753,125509,2057,2024-01-22 08:32:00,824
30754,135186,2029,2024-01-22 08:33:00,3696
30755,104974,2087,2024-01-22 08:34:00,3009
30756,125220,2086,2024-01-22 08:35:00,4784
30757,140314,2009,2024-01-22 08:36:00,4827
30758,112119,2052,2024-01-22 08:37:00,633
30759,127751,2017,2024-01-22 08:38:00,2289
30760,140201,2065,2024-01-22 08:39:00,2597
30761,106945,2042,2024-01-22 08:40:00,2488
30762,107837,2037,2024-01-22 08:41:00,4147
30763,133782,2089,2024-01-22 08:42:00,3952
30764,127929,2071,2024-01-22 08:43:00,1487
30765,125320,2013,2024-01-22 08:44:00,737
30766,114279,2085,2024-01-22 08:45:00,2669
30767,131894,2098,2024-01-22 08:46:00,4102
30768,142891,2078,2024-01-22 08:47:00,551
30769,128421,2019,2024-01-22 08:48:00,2788
30770,111869,2095,2024-01-22 08:49:00,1392
30771,130990,2011,2024-01-22 08:50:00,4414
30772,113693,2056,2024-01-22 08:51:00,2653
30773,110241,2070,2024-01-22 08:52:00,3540
30774,103599,2091,2024-01-22 08:53:00,3260
30775,139265,2093,2024-01-22 08:54:00,4615
30776,149850,2023,2024-01-22 08:55:00,3522
30777,126751,2065,2024-01-22 08:56:00,2022
30778,118282,2006,2024-01-22 08:57:00,4201
30779,100503,2026,2024-01-22 08:58:00,4501
30780,140560,2021,2024-01-22 08:59:00,845
30781,125794,2015,2024-01-22 09:00:00,4469
30782,141541,2098,2024-01-22 09:01:00,3256
30783,107081,2033,2024-01-22 09:02:00,181
30784,112242,2012,2024-01-22 09:03:00,244
30785,140998,2099,2024-01-22 09:04:00,2477
30786,137716,2076,2024-01-22 09:05:00,1533
30787,124597,2029,2024-01-22 09:06:00,3834
30788,146926,2000,2024-01-22 09:07:00,632
30789,109035,2034,2024-01-22 09:08:00,1724
30790,142100,2047,2024-01-22 09:09:00,1446
30791,115702,2080,2024-01-22 09:10:00,1557
30792,120790,2028,2024-01-22 09:11:00,1648
30793,143094,2002,2024-01-22 09:12:00,3280
30794,104044,2004,2024-01-22 09:13:00,2246
30795,118634,2006,2024-01-22 09:14:00,4900
30796,123774,2035,2024-01-22 09:15:00,2740
30797,101708,2088,2024-01-22 09:16:00,4240
30798,110950,2031,2024-01-22 09:17:00,4598
30799,149843,2001,2024-01-22 09:18:00,1758
30800,101520,2004,2024-01-22 09:19:00,259
30801,145560,2004,2024-01-22 09:20:00,2162
30802,108419,2020,2024-01-22 09:21:00,1110
30803,104141,2037,2024-01-22 09:22:00,3637
30804,118016,2096,2024-01-22 09:23:00,293
30805,127519,2045,2024-01-22 09:24:00,1016
30806,143112,2042,2024-01-22 09:25:00,2650
30807,132752,2060,2024-01-22 09:26:00,709
30808,130087,2048,2024-01-22 09:27:00,1701
30809,144980,2029,2024-01-22 09:28:00,1754
30810,104042,2032,2024-01-22 09:29:00,1553
30811,106351,2059,2024-01-22 09:30:00,1450
30812,108164,2035,2024-01-22 09:31:00,3612
30813,133920,2024,2024-01-22 09:32:00,527
30814,115573,2095,2024-01-22 09:33:00,673
30815,103988,2076,2024-01-22 09:34:00,2733
30816,106020,2008,2024-01-22 09:35:00,1883
30817,127847,2043,2024-01-22 09:36:00,1532
30818,106328,2097,2024-01-22 09:37:00,1084
30819,134272,2098,2024-01-22 09:38:00,351
30820,149657,2033,2024-01-22 09:39:00,1979
30821,114241,2060,2024-01-22 09:40:00,2320
30822,119869,2084,2024-01-22 09:41:00,1505
30823,109614,2062,2024-01-22 09:42:00,3931
30824,117219,2079,2024-01-22 09:43:00,4273
30825,149463,2019,2024-01-22 09:44:00,2723
30826,131276,2008,2024-01-22 09:45:00,3774
30827,147823,2029,2024-01-22 09:46:00,1636
30828,103475,2016,2024-01-22 09:47:00,2970
30829,119495,2022,2024-01-22 09:48:00,3024
30830,103495,2029,2024-01-22 09:49:00,3414
30831,133363,2049,2024-01-22 09:50:00,2547
30832,147526,2001,2024-01-22 09:51:00,1158
30833,148191,2032,2024-01-22 09:52:00,1790
30834,130050,2073,2024-01-22 09:53:00,3146
30835,100625,2060,2024-01-22 09:54:00,2342
30836,127005,2069,2024-01-22 09:55:00,3768
30837,147912,2065,2024-01-22 09:56:00,1417
30838,120992,2046,2024-01-22 09:57:00,4178
30839,113082,2084,2024-01-22 09:58:00,3246
30840,120499,2075,2024-01-22 09:59:00,1487
30841,135806,2084,2024-01-22 10:00:00,109
30842,110104,2009,2024-01-22 10:01:00,3745
30843,147262,2093,2024-01-22 10:02:00,2509
30844,146938,2073,2024-01-22 10:03:00,2419
30845,102220,2079,2024-01-22 10:04:00,3375
30846,109875,2002,2024-01-22 10:05:00,4677
30847,139979,2066,2024-01-22 10:06:00,2164
30848,120795,2023,2024-01-22 10:07:00,3540
30849,144644,2040,2024-01-22 10:08:00,3719
30850,133327,2012,2024-01-22 10:09:00,4625
30851,125233,2045,2024-01-22 10:10:00,3762
30852,139516,2017,2024-01-22 10:11:00,3247
30853,103488,2071,2024-01-22 10:12:00,1854
30854,140433,2090,2024-01-22 10:13:00,4630
30855,127401,2064,2024-01-22 10:14:00,4279
30856,132795,2045,2024-01-22 10:15:00,1423
30857,122931,2050,2024-01-22 10:16:00,220
30858,141872,2025,2024-01-22 10:17:00,2136
30859,109112,2068,2024-01-22 10:18:00,3666
30860,116429,2045,2024-01-22 10:19:00,206
30861,104088,2080,2024-01-22 10:20:00,1994
30862,102883,2051,2024-01-22 10:21:00,3598
30863,125635,2035,2024-01-22 10:22:00,1698
30864,136956,2072,2024-01-22 10:23:00,1905
30865,111665,2039,2024-01-22 10:24:00,3219
30866,135825,2006,2024-01-22 10:25:00,291
30867,104527,2085,2024-01-22 10:26:00,3417
30868,103104,2043,2024-01-22 10:27:00,1576
30869,112223,2095,2024-01-22 10:28:00,2017
30870,135898,2089,2024-01-22 10:29:00,4638
30871,104350,2097,2024-01-22 10:30:00,209
30872,128670,2035,2024-01-22 10:31:00,214
30873,133463,2081,2024-01-22 10:32:00,2558
30874,136825,2057,2024-01-22 10:33:00,741
30875,137791,2072,2024-01-22 10:34:00,322
30876,140630,2004,2024-01-22 10:35:00,3173
30877,109268,2099,2024-01-22 10:36:00,4138
30878,125938,2037,2024-01-22 10:37:00,357
30879,105808,2005,2024-01-22 10:38:00,4980
30880,116426,2043,2024-01-22 10:39:00,2829
30881,110792,2014,2024-01-22 10:40:00,242
30882,114175,2009,2024-01-22 10:41:00,3647
30883,139434,2028,2024-01-22 10:42:00,1990
30884,114712,2071,2024-01-22 10:43:00,4135
30885,120304,2056,2024-01-22 10:44:00,1190
30886,123526,2081,2024-01-22 10:45:00,2940
30887,109263,2009,2024-01-22 10:46:00,662
30888,145146,2066,2024-01-22 10:47:00,684
30889,148469,2032,2024-01-22 10:48:00,3851
30890,144039,2053,2024-01-22 10:49:00,2342
30891,112165,2006,2024-01-22 10:50:00,1824
30892,136325,2014,2024-01-22 10:51:00,2127
30893,106734,2018,2024-01-22 10:52:00,1706
30894,127975,2098,2024-01-22 10:53:00,2862
30895,125391,2070,2024-01-22 10:54:00,4234
30896,103472,2032,2024-01-22 10:55:00,1395
30897,120079,2086,2024-01-22 10:56:00,1295
30898,112762,2088,2024-01-22 10:57:00,3053
30899,106666,2090,2024-01-22 10:58:00,1126
30900,110579,2088,2024-01-22 10:59:00,2190
30901,100012,2051,2024-01-22 11:00:00,1520
30902,124803,2025,2024-01-22 11:01:00,3264
30903,113540,2032,2024-01-22 11:02:00,4452
30904,115330,2021,2024-01-22 11:03:00,1677
30905,129119,2015,2024-01-22 11:04:00,1283
30906,134250,2036,2024-01-22 11:05:00,4993
30907,138277,2065,2024-01-22 11:06:00,4350
30908,130893,2009,2024-01-22 11:07:00,2017
30909,101914,2034,2024-01-22 11:08:00,381
30910,102030,2044,2024-01-22 11:09:00,365
30911,132643,2033,2024-01-22 11:10:00,4059
30912,149735,2076,2024-01-22 11:11:00,518
30913,140406,2096,2024-01-22 11:12:00,4718
30914,100767,2003,2024-01-22 11:13:00,2560
30915,144882,2064,2024-01-22 11:14:00,344
30916,139355,2032,2024-01-22 11:15:00,640
30917,101793,2073,2024-01-22 11:16:00,4306
30918,116917,2085,2024-01-22 11:17:00,1779
30919,102260,2000,2024-01-22 11:18:00,737
30920,118618,2092,2024-01-22 11:19:00,3187
30921,102143,2047,2024-01-22 11:20:00,1080
30922,122536,2098,2024-01-22 11:21:00,3174
30923,106991,2044,2024-01-22 11:22:00,1252
30924,134835,2082,2024-01-22 11:23:00,4701
30925,131064,2013,2024-01-22 11:24:00,838
30926,138761,2005,2024-01-22 11:25:00,4881
30927,146018,2094,2024-01-22 11:26:00,4157
30928,129761,2038,2024-01-22 11:27:00,3918
30929,128252,2026,2024-01-22 11:28:00,945
30930,141058,2038,2024-01-22 11:29:00,4080
30931,103239,2098,2024-01-22 11:30:00,1757
30932,113663,2060,2024-01-22 11:31:00,949
30933,112243,2079,2024-01-22 11:32:00,219
30934,123124,2008,2024-01-22 11:33:00,4281
30935,113624,2079,2024-01-22 11:34:00,2870
30936,142443,2059,2024-01-22 11:35:00,1381
30937,108089,2026,2024-01-22 11:36:00,2724
30938,118162,2071,2024-01-22 11:37:00,835
30939,124167,2017,2024-01-22 11:38:00,4110
30940,132781,2062,2024-01-22 11:39:00,885
30941,104014,2051,2024-01-22 11:40:00,101
30942,114676,2028,2024-01-22 11:41:00,2998
30943,126873,2000,2024-01-22 11:42:00,1922
30944,133176,2079,2024-01-22 11:43:00,1518
30945,116478,2071,2024-01-22 11:44:00,2920
30946,133317,2062,2024-01-22 11:45:00,4849
30947,129192,2098,2024-01-22 11:46:00,2606
30948,135813,2039,2024-01-22 11:47:00,4088
30949,139669,2069,2024-01-22 11:48:00,3155
30950,142131,2025,2024-01-22 11:49:00,1073
30951,104427,2058,2024-01-22 11:50:00,866
30952,108494,2075,2024-01-22 11:51:00,1338
30953,143913,2012,2024-01-22 11:52:00,114
30954,107725,2019,2024-01-22 11:53:00,2195
